seq_id,ct10_id,geoid,logrecno,acs_year,pop16,pop16_me,lf,lf_me,clf,clf_me,emp,emp_me,unemp,unemp_me,aflf,aflf_me,nlf,nlf_me,lf_p,lf_mep,clf_p,clf_mep,emp_p,emp_mep,unemp_p,unemp_mep,aflf_p,aflf_mep,nlf_p,nlf_mep
8638,25025110607,14000US25025110607,2155,2012-16,4560,430,3264,324,3264,324,3059,338,205,126,0,17,1296,289,71.58,2.22,100,9.93,93.72,4.55,6.28,3.81,0,0.52,28.42,5.74
8639,25025120103,14000US25025120103,2156,2012-16,1308,94,1000,100,1000,100,994,101,6,9,0,12,308,74,76.45,5.32,100,10,99.4,1.79,0.6,0.9,0,1.2,23.55,5.4
8640,25025120104,14000US25025120104,2157,2012-16,1886,195,1592,174,1592,174,1518,177,74,49,0,12,294,114,84.41,2.99,100,10.93,95.35,3.87,4.65,3.04,0,0.75,15.59,5.83
8641,25025120105,14000US25025120105,2158,2012-16,2361,468,1413,288,1413,288,1369,298,44,27,0,12,948,283,59.85,2.84,100,20.38,96.89,7.4,3.11,1.8,0,0.85,40.15,8.96
8642,25025120201,14000US25025120201,2159,2012-16,3115,231,2460,247,2460,247,2238,238,222,104,0,12,655,134,78.97,5.35,100,10.04,90.98,3.19,9.02,4.13,0,0.49,21.03,4.01
8643,25025120301,14000US25025120301,2160,2012-16,4214,399,3136,336,3136,336,2979,352,157,87,0,12,1078,251,74.42,3.73,100,10.71,94.99,4.73,5.01,2.72,0,0.38,25.58,5.44
8644,25025120400,14000US25025120400,2161,2012-16,5992,507,4592,585,4592,585,4405,569,187,100,0,17,1400,253,76.64,7.3,100,12.74,95.93,2.05,4.07,2.12,0,0.37,23.36,3.73
8645,25025120500,14000US25025120500,2162,2012-16,2197,187,1722,157,1722,157,1458,177,264,66,0,12,475,133,78.38,2.56,100,9.12,84.67,6.79,15.33,3.57,0,0.7,21.62,5.77
8646,25025120600,14000US25025120600,2163,2012-16,2201,195,1903,190,1903,190,1870,190,33,23,0,12,298,104,86.46,3.98,100,9.98,98.27,1.85,1.73,1.2,0,0.63,13.54,4.57
8647,25025120700,14000US25025120700,2164,2012-16,1954,183,1446,173,1446,173,1355,141,91,78,0,12,508,123,74,5.51,100,11.96,93.71,14.86,6.29,5.34,0,0.83,26,5.8
8648,25025130100,14000US25025130100,2165,2012-16,5360,383,3800,327,3800,327,3706,343,94,75,0,17,1560,235,70.9,3.4,100,8.61,97.53,3.32,2.47,1.96,0,0.45,29.1,3.86
8649,25025130200,14000US25025130200,2166,2012-16,4175,234,2964,214,2964,214,2857,223,107,50,0,17,1211,186,70.99,3.23,100,7.22,96.39,2.86,3.61,1.67,0,0.57,29.01,4.15
8650,25025130300,14000US25025130300,2167,2012-16,3736,226,2646,223,2646,223,2483,212,163,86,0,12,1090,143,70.82,4.16,100,8.43,93.84,1.28,6.16,3.21,0,0.45,29.18,3.4
8651,25025130402,14000US25025130402,2168,2012-16,4081,367,2895,297,2895,297,2843,297,52,50,0,17,1186,253,70.94,3.5,100,10.26,98.2,1.94,1.8,1.72,0,0.59,29.06,5.62
8652,25025130404,14000US25025130404,2169,2012-16,2803,361,1783,228,1783,228,1599,223,184,95,0,12,1020,248,63.61,11.54,100,12.79,89.68,4.99,10.32,5.16,0,0.67,36.39,7.5
8653,25025130406,14000US25025130406,2170,2012-16,4288,349,2981,321,2981,321,2890,306,91,65,0,17,1307,280,69.52,4.9,100,10.77,96.95,14.64,3.05,2.16,0,0.57,30.48,6.04
8654,25025140102,14000US25025140102,2171,2012-16,4020,318,2710,282,2710,282,2410,273,300,125,0,17,1310,227,67.41,4.56,100,10.41,88.93,3.98,11.07,4.47,0,0.63,32.59,5.02
8655,25025140105,14000US25025140105,2172,2012-16,3105,300,2316,272,2316,272,2162,301,154,88,0,12,789,187,74.59,4.98,100,11.74,93.35,6.98,6.65,3.72,0,0.52,25.41,5.5
8656,25025140106,14000US25025140106,2173,2012-16,1474,154,955,130,955,130,903,129,52,33,0,12,519,118,64.79,5.65,100,13.61,94.55,4.1,5.45,3.38,0,1.26,35.21,7.11
8657,25025140107,14000US25025140107,2174,2012-16,2167,247,1592,195,1592,195,1492,182,100,47,0,12,575,115,73.47,3.29,100,12.25,93.72,16.2,6.28,2.85,0,0.75,26.53,4.36
8658,25025140201,14000US25025140201,2175,2012-16,1917,141,1524,117,1524,117,1437,125,87,62,0,12,393,114,79.5,1.75,100,7.68,94.29,3.86,5.71,4.04,0,0.79,20.5,5.75
8659,25025140202,14000US25025140202,2176,2012-16,5002,286,3399,297,3399,297,3188,296,211,120,0,17,1603,244,67.95,4.49,100,8.74,93.79,2.94,6.21,3.49,0,0.5,32.05,4.52
8660,25025140300,14000US25025140300,2177,2012-16,5474,651,3617,612,3617,612,3354,588,263,159,0,17,1857,294,66.08,7.95,100,16.92,92.73,4.26,7.27,4.22,0,0.47,33.92,3.55
8661,25025140400,14000US25025140400,2178,2012-16,7126,602,4655,442,4655,442,4144,437,511,192,0,17,2471,409,65.32,2.83,100,9.5,89.02,4.08,10.98,3.99,0,0.37,34.68,4.94
8662,25025160101,14000US25025160101,2179,2012-16,6626,558,4955,578,4955,578,4565,610,390,218,0,17,1671,297,74.78,6.04,100,11.66,92.13,6.01,7.87,4.3,0,0.34,25.22,3.95
8663,25025160200,14000US25025160200,2180,2012-16,3233,344,2347,377,2347,377,2248,382,99,65,0,12,886,178,72.6,8.74,100,16.06,95.78,5.31,4.22,2.69,0,0.51,27.4,4.67
8664,25025160300,14000US25025160300,2181,2012-16,2190,152,1392,170,1392,170,1271,171,121,85,0,12,798,135,63.56,6.39,100,12.21,91.31,5.15,8.69,6.01,0,0.86,36.44,5.62
8665,25025160400,14000US25025160400,2182,2012-16,2418,227,1819,207,1819,207,1637,169,182,82,0,12,599,106,75.23,4.84,100,11.38,89.99,13.83,10.01,4.36,0,0.66,24.77,3.72
8666,25025160501,14000US25025160501,2183,2012-16,4013,391,2909,346,2909,346,2724,329,185,100,0,12,1104,210,72.49,4.95,100,11.89,93.64,1.97,6.36,3.35,0,0.41,27.51,4.49
8667,25025160502,14000US25025160502,2184,2012-16,3299,348,2443,313,2443,313,2296,339,147,89,0,12,856,156,74.05,5.38,100,12.81,93.98,6.9,6.02,3.56,0,0.49,25.95,3.86
8668,25025160601,14000US25025160601,2185,2012-16,3579,357,2340,296,2340,296,2117,283,223,87,0,12,1239,302,65.38,5.09,100,12.65,90.47,3.91,9.53,3.52,0,0.51,34.62,7.7
8669,25025160602,14000US25025160602,2186,2012-16,3981,348,2894,314,2894,314,2655,295,239,121,0,17,1087,189,72.7,4.67,100,10.85,91.74,2.2,8.26,4.08,0,0.59,27.3,4.1
8670,25025170100,14000US25025170100,2187,2012-16,6190,509,4387,554,4387,554,3901,528,486,195,0,17,1803,350,70.87,6.79,100,12.63,88.92,4.33,11.08,4.22,0,0.39,29.13,5.12
8671,25025170200,14000US25025170200,2188,2012-16,3963,350,2283,265,2283,265,2202,264,81,54,0,17,1680,228,57.61,4.34,100,11.61,96.45,2.89,3.55,2.33,0,0.74,42.39,4.37
8672,25025170300,14000US25025170300,2189,2012-16,7560,499,5334,503,5247,506,4981,499,266,130,87,99,2226,400,70.56,4.75,98.37,1.99,94.93,2.58,5.07,2.43,1.63,1.85,29.44,4.92
8673,25025170400,14000US25025170400,2190,2012-16,4552,367,3145,383,3145,383,2833,335,312,149,0,17,1407,333,69.09,6.31,100,12.18,90.08,15.29,9.92,4.58,0,0.54,30.91,6.88
8674,25025170501,14000US25025170501,2191,2012-16,3078,262,1912,260,1912,260,1746,223,166,82,0,12,1166,207,62.12,6.59,100,13.6,91.32,17.04,8.68,4.12,0,0.63,37.88,5.9
8675,25025170502,14000US25025170502,2192,2012-16,2476,227,1523,228,1523,228,1384,211,139,66,0,12,953,117,61.51,7.28,100,14.97,90.87,2.62,9.13,4.11,0,0.79,38.49,3.14
8676,25025170601,14000US25025170601,2193,2012-16,4734,454,3350,459,3350,459,3112,422,238,106,0,17,1384,246,70.76,6.92,100,13.7,92.9,17.91,7.1,3.01,0,0.51,29.24,4.38
8677,25025170701,14000US25025170701,2194,2012-16,1801,162,1236,166,1236,166,1077,153,159,74,0,12,565,91,68.63,6.84,100,13.43,87.14,4.03,12.86,5.73,0,0.97,31.37,4.19
8678,25025170702,14000US25025170702,2195,2012-16,5224,531,3822,568,3822,568,3599,590,223,199,0,17,1402,356,73.16,7.93,100,14.86,94.17,6.52,5.83,5.13,0,0.44,26.84,6.24
8679,25025170800,14000US25025170800,2196,2012-16,4624,473,3390,536,3390,536,3011,531,379,167,0,17,1234,314,73.31,8.84,100,15.81,88.82,6.94,11.18,4.6,0,0.5,26.69,6.22
8680,25025180101,14000US25025180101,2197,2012-16,3867,295,2544,318,2544,318,2450,308,94,80,0,12,1323,205,65.79,6.51,100,12.5,96.31,1.29,3.69,3.11,0,0.47,34.21,4.61
8681,25025180200,14000US25025180200,2198,2012-16,3083,285,2051,247,2051,247,1899,240,152,65,0,12,1032,169,66.53,5.13,100,12.04,92.59,3.55,7.41,3.04,0,0.59,33.47,4.52
8682,25025180301,14000US25025180301,2199,2012-16,2529,190,1807,207,1799,206,1729,199,70,58,8,14,722,137,71.45,6.18,99.56,16.13,96.11,1.12,3.89,3.19,0.44,0.77,28.55,4.97
8683,25025180400,14000US25025180400,2200,2012-16,1677,179,1211,183,1211,183,1163,177,48,35,0,12,466,91,72.21,7.72,100,15.11,96.04,1.74,3.96,2.83,0,0.99,27.79,4.54
8684,25025180500,14000US25025180500,2201,2012-16,3757,273,2784,262,2784,262,2616,266,168,85,0,12,973,176,74.1,4.43,100,9.41,93.97,3.62,6.03,3,0,0.43,25.9,4.29
8685,25025980101,14000US25025980101,2202,2012-16,339,252,86,74,86,74,42,51,44,35,0,12,253,200,25.37,10.99,100,86.05,48.84,41.84,51.16,59.95,0,13.95,74.63,20.07
8686,25025980300,14000US25025980300,2203,2012-16,368,221,137,96,137,96,87,80,50,71,0,12,231,159,37.23,13.44,100,70.07,63.5,37.81,36.5,45.08,0,8.76,62.77,21.11
8687,25025980700,14000US25025980700,2204,2012-16,11,8,0,12,0,12,0,12,0,12,0,12,11,8,0,109.09,,,,,,,,,100,72.73
8688,25025981100,14000US25025981100,2206,2012-16,472,115,168,76,168,76,130,65,38,35,0,12,304,96,35.59,13.57,100,45.24,77.38,16.48,22.62,18.15,0,7.14,64.41,12.94
8689,25025981202,14000US25025981202,2208,2012-16,195,100,195,100,13,23,13,23,0,12,182,103,0,12,100,51.28,6.67,11.29,100,176.92,0,92.31,93.33,22.34,0,6.15
8690,25025981300,14000US25025981300,2209,2012-16,384,85,341,85,332,83,323,85,9,9,9,9,43,33,88.8,10.18,97.36,1.86,97.29,7.99,2.71,2.62,2.64,2.56,11.2,8.23
8691,25025981501,14000US25025981501,2210,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8692,25025981502,14000US25025981502,2211,2012-16,8,10,4,5,4,5,4,5,0,12,0,12,4,5,50,0,100,125,100,125,0,300,0,300,50,0
8693,25025981600,14000US25025981600,2212,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8694,25025981700,14000US25025981700,2213,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8695,25025981800,14000US25025981800,2214,2012-16,53,17,34,10,34,10,30,10,4,7,0,12,19,12,64.15,27.92,100,29.41,88.24,13.84,11.76,20.3,0,35.29,35.85,19.5
8696,25025990101,14000US25025990101,2215,2012-16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,,,,,,,,,,,,
8697,25027700100,14000US25027700100,2216,2012-16,4865,190,3550,261,3550,261,3300,261,250,124,0,17,1315,226,72.97,4.55,100,7.35,92.96,2.71,7.04,3.45,0,0.48,27.03,4.52
8698,25027701100,14000US25027701100,2217,2012-16,6734,342,4588,342,4588,342,4414,336,174,94,0,17,2146,302,68.13,3.72,100,7.45,96.21,1.48,3.79,2.03,0,0.37,31.87,4.18
8699,25027702200,14000US25027702200,2218,2012-16,2750,158,1965,132,1965,132,1765,144,200,104,0,12,785,94,71.45,2.49,100,6.72,89.82,4.16,10.18,5.25,0,0.61,28.55,3
8700,25027703100,14000US25027703100,2219,2012-16,3657,267,2128,272,2128,272,1790,243,338,118,0,12,1529,225,58.19,6.11,100,12.78,84.12,3.85,15.88,5.16,0,0.56,41.81,5.34
8701,25027703200,14000US25027703200,2220,2012-16,2948,192,1775,189,1775,189,1656,196,119,70,0,12,1173,211,60.21,5.07,100,10.65,93.3,4.82,6.7,3.88,0,0.68,39.79,6.67
8702,25027703300,14000US25027703300,2221,2012-16,2970,189,1885,209,1811,232,1687,231,124,59,74,110,1085,159,63.47,5.76,96.07,6.17,93.15,4.5,6.85,3.14,3.93,5.82,36.53,4.82
8703,25027704200,14000US25027704200,2222,2012-16,2402,151,1524,124,1524,124,1384,121,140,45,0,12,878,91,63.45,3.28,100,8.14,90.81,2.91,9.19,2.86,0,0.79,36.55,3.01
8704,25027705100,14000US25027705100,2223,2012-16,6782,188,4816,300,4801,301,4497,314,304,133,15,23,1966,244,71.01,3.96,99.69,0.71,93.67,2.88,6.33,2.74,0.31,0.48,28.99,3.51
8705,25027706100,14000US25027706100,2224,2012-16,3615,118,2532,164,2532,164,2413,166,119,58,0,12,1083,153,70.04,3.92,100,6.48,95.3,2.21,4.7,2.27,0,0.47,29.96,4.12
8706,25027707100,14000US25027707100,2225,2012-16,3201,247,2069,228,2069,228,1902,213,167,77,0,12,1132,179,64.64,5.09,100,11.02,91.93,1.83,8.07,3.61,0,0.58,35.36,4.88
8707,25027707200,14000US25027707200,2226,2012-16,1688,152,984,128,984,128,878,116,106,54,0,12,704,129,58.29,5.47,100,13.01,89.23,2.06,10.77,5.31,0,1.22,41.71,6.66
8708,25027707300,14000US25027707300,2227,2012-16,3240,295,2018,239,2018,239,1828,244,190,99,0,12,1222,202,62.28,4.72,100,11.84,90.58,5.58,9.42,4.78,0,0.59,37.72,5.2
8709,25027707400,14000US25027707400,2228,2012-16,3626,236,2528,213,2528,213,2389,208,139,80,0,12,1098,156,69.72,3.73,100,8.43,94.5,2.07,5.5,3.13,0,0.47,30.28,3.82
8710,25027707500,14000US25027707500,2229,2012-16,4713,319,2500,332,2500,332,2351,303,149,113,0,17,2213,263,53.04,6.06,100,13.28,94.04,17.4,5.96,4.45,0,0.68,46.96,4.59
8711,25027708100,14000US25027708100,2230,2012-16,6027,161,4598,262,4598,262,4394,258,204,93,0,17,1429,220,76.29,3.84,100,5.7,95.56,1.35,4.44,2.01,0,0.37,23.71,3.59
8712,25027709100,14000US25027709100,2231,2012-16,3347,308,2478,309,2468,311,2356,299,112,64,10,16,869,158,74.04,6.23,99.6,1.81,95.46,1.44,4.54,2.53,0.4,0.64,25.96,4.07
8713,25027709201,14000US25027709201,2232,2012-16,5433,393,3710,361,3710,361,3546,345,164,88,0,17,1723,290,68.29,4.44,100,9.73,95.58,13.15,4.42,2.33,0,0.46,31.71,4.82
8714,25027709202,14000US25027709202,2233,2012-16,5828,408,4155,463,4155,463,3763,397,392,214,0,17,1673,301,71.29,6.18,100,11.14,90.57,13.9,9.43,5.04,0,0.41,28.71,4.76
8715,25027709400,14000US25027709400,2234,2012-16,3660,321,2404,316,2382,320,2137,296,245,103,22,33,1256,225,65.68,6.43,99.08,2.75,89.71,3.03,10.29,4.1,0.92,1.37,34.32,5.36
8716,25027709501,14000US25027709501,2235,2012-16,1767,147,1212,116,1212,116,1146,114,66,30,0,12,555,103,68.59,3.25,100,9.57,94.55,2.56,5.45,2.42,0,0.99,31.41,5.21
8717,25027709502,14000US25027709502,2236,2012-16,4536,319,3043,269,3014,278,2845,256,169,106,29,42,1493,241,67.09,3.59,99.05,2.61,94.39,12.16,5.61,3.48,0.95,1.38,32.91,4.78
8718,25027709600,14000US25027709600,2237,2012-16,2180,223,1463,204,1463,204,1306,174,157,130,0,12,717,120,67.11,6.36,100,13.94,89.27,17.22,10.73,8.76,0,0.82,32.89,4.36
8719,25027709701,14000US25027709701,2238,2012-16,4393,270,2766,315,2766,315,2601,305,165,101,0,17,1627,263,62.96,6.04,100,11.39,94.03,2.63,5.97,3.59,0,0.61,37.04,5.54
8720,25027709702,14000US25027709702,2239,2012-16,2164,194,1450,217,1450,217,1409,215,41,27,0,12,714,131,67.01,8.03,100,14.97,97.17,2.89,2.83,1.81,0,0.83,32.99,5.28
8721,25027710100,14000US25027710100,2240,2012-16,2963,279,2053,210,2053,210,1920,206,133,71,0,12,910,171,69.29,2.77,100,10.23,93.52,3.03,6.48,3.39,0,0.58,30.71,4.99
8722,25027710200,14000US25027710200,2241,2012-16,5502,295,3807,308,3791,308,3470,357,321,168,16,27,1695,245,69.19,4.19,99.58,0.74,91.53,5.78,8.47,4.38,0.42,0.71,30.81,4.14
8723,25027710300,14000US25027710300,2242,2012-16,2316,207,1720,183,1712,182,1515,152,197,115,8,13,596,148,74.27,4.29,99.53,14.97,88.49,12.94,11.51,6.6,0.47,0.75,25.73,5.96
8724,25027710400,14000US25027710400,2243,2012-16,1803,166,1144,134,1144,134,1058,128,86,44,0,12,659,107,63.45,4.59,100,11.71,92.48,2.8,7.52,3.74,0,1.05,36.55,4.89
8725,25027710500,14000US25027710500,2244,2012-16,2643,218,1636,249,1621,251,1427,235,194,95,15,24,1007,178,61.9,7.92,99.08,2.82,88.03,4.94,11.97,5.56,0.92,1.46,38.1,5.96
8726,25027710600,14000US25027710600,2245,2012-16,5183,521,3818,537,3818,537,3376,554,442,193,0,17,1365,323,73.66,7.25,100,14.06,88.42,7.47,11.58,4.79,0,0.45,26.34,5.64
8727,25027710700,14000US25027710700,2246,2012-16,1359,161,663,121,663,121,615,114,48,35,0,12,696,121,48.79,6.77,100,18.25,92.76,3.01,7.24,5.11,0,1.81,51.21,6.52
8728,25027710800,14000US25027710800,2247,2012-16,3629,342,2208,265,2208,265,1807,230,401,99,0,12,1421,209,60.84,4.52,100,12,81.84,3.47,18.16,3.92,0,0.54,39.16,4.42
8729,25027711000,14000US25027711000,2248,2012-16,2454,274,1628,272,1628,272,1413,284,215,86,0,12,826,193,66.34,8.25,100,16.71,86.79,9.7,13.21,4.8,0,0.74,33.66,6.91
8730,25027711100,14000US25027711100,2249,2012-16,4417,300,2568,221,2568,221,2326,210,242,91,0,17,1849,274,58.14,3.07,100,8.61,90.58,2.47,9.42,3.45,0,0.66,41.86,5.51
8731,25027712101,14000US25027712101,2250,2012-16,5547,261,3786,322,3786,322,3628,305,158,125,0,17,1761,215,68.25,4.84,100,8.51,95.83,11.46,4.17,3.28,0,0.45,31.75,3.58
8732,25027712102,14000US25027712102,2251,2012-16,3382,179,2340,189,2340,189,2232,189,108,51,0,12,1042,172,69.19,4.22,100,8.08,95.38,2.43,4.62,2.15,0,0.51,30.81,4.82
8733,25027713100,14000US25027713100,2252,2012-16,6898,206,3865,304,3865,304,3655,289,210,111,0,17,3033,378,56.03,4.08,100,7.87,94.57,0.77,5.43,2.84,0,0.44,43.97,5.32
8734,25027715100,14000US25027715100,2253,2012-16,3906,103,2992,120,2992,120,2886,125,106,49,0,17,914,131,76.6,2.31,100,4.01,96.46,1.58,3.54,1.63,0,0.57,23.4,3.3
8735,25027716100,14000US25027716100,2254,2012-16,6413,342,4359,295,4359,295,4156,294,203,119,0,17,2054,283,67.97,2.83,100,6.77,95.34,1.96,4.66,2.71,0,0.39,32.03,4.07
8736,25027716200,14000US25027716200,2255,2012-16,2254,211,1582,215,1582,215,1516,215,66,41,0,12,672,133,70.19,6.91,100,13.59,95.83,3.88,4.17,2.53,0,0.76,29.81,5.2
8737,25027716300,14000US25027716300,2256,2012-16,2778,217,2004,245,2004,245,1839,230,165,112,0,12,774,131,72.14,6.78,100,12.23,91.77,2.42,8.23,5.5,0,0.6,27.86,4.18
8738,25027717100,14000US25027717100,2257,2012-16,2589,64,1847,78,1847,78,1798,83,49,25,0,12,742,70,71.34,2.44,100,4.22,97.35,1.81,2.65,1.35,0,0.65,28.66,2.61
8739,25027718100,14000US25027718100,2258,2012-16,3640,120,2601,175,2601,175,2527,168,74,46,0,12,1039,151,71.46,4.19,100,6.73,97.15,9.19,2.85,1.76,0,0.46,28.54,4.04
8740,25027719100,14000US25027719100,2259,2012-16,6269,204,4380,302,4380,302,4144,325,236,122,0,17,1889,252,69.87,4.25,100,6.89,94.61,3.54,5.39,2.76,0,0.39,30.13,3.9
8741,25027720100,14000US25027720100,2260,2012-16,2766,122,1924,120,1924,120,1794,143,130,74,0,12,842,123,69.56,3.07,100,6.24,93.24,4.63,6.76,3.82,0,0.62,30.44,4.24
8742,25027721101,14000US25027721101,2261,2012-16,1485,81,1023,75,1023,75,970,75,53,19,0,12,462,56,68.89,3.37,100,7.33,94.82,2.33,5.18,1.82,0,1.17,31.11,3.37
8743,25027721102,14000US25027721102,2262,2012-16,6675,230,4794,344,4794,344,4573,339,221,133,0,17,1881,291,71.82,4.52,100,7.18,95.39,1.78,4.61,2.75,0,0.35,28.18,4.25
8744,25027722100,14000US25027722100,2263,2012-16,4465,217,3100,240,3100,240,2947,241,153,80,0,17,1365,232,69.43,4.18,100,7.74,95.06,2.5,4.94,2.55,0,0.55,30.57,4.98
8745,25027723100,14000US25027723100,2264,2012-16,3401,142,2050,148,2050,148,1829,161,221,86,0,12,1351,128,60.28,3.55,100,7.22,89.22,4.49,10.78,4.12,0,0.59,39.72,3.38
8746,25027724100,14000US25027724100,2265,2012-16,3164,107,2039,155,2039,155,1915,175,124,59,0,12,1125,151,64.44,4.39,100,7.6,93.92,4.76,6.08,2.86,0,0.59,35.56,4.62
8747,25027725100,14000US25027725100,2266,2012-16,3936,130,2669,203,2669,203,2519,192,150,69,0,12,1267,220,67.81,4.65,100,7.61,94.38,0.47,5.62,2.55,0,0.45,32.19,5.49
8748,25027726100,14000US25027726100,2267,2012-16,5023,292,3597,308,3597,308,3422,280,175,100,0,17,1426,231,71.61,4.5,100,8.56,95.13,11.27,4.87,2.75,0,0.47,28.39,4.29
8749,25027726200,14000US25027726200,2268,2012-16,4737,299,3062,371,3062,371,2862,353,200,147,0,17,1675,301,64.64,6.69,100,12.12,93.47,2.16,6.53,4.74,0,0.56,35.36,5.95
8750,25027727100,14000US25027727100,2269,2012-16,3987,96,2647,176,2637,175,2570,179,67,46,10,16,1340,167,66.39,4.11,99.62,9.36,97.46,2.06,2.54,1.74,0.38,0.6,33.61,4.11
8751,25027728100,14000US25027728100,2270,2012-16,3617,195,2521,157,2516,158,2439,154,77,56,5,9,1096,130,69.7,2.17,99.8,0.81,96.94,0.64,3.06,2.22,0.2,0.36,30.3,3.2
8752,25027728200,14000US25027728200,2271,2012-16,3119,165,2389,175,2389,175,2244,161,145,71,0,12,730,104,76.6,3.88,100,7.33,93.93,9.63,6.07,2.94,0,0.5,23.4,3.1
8753,25027728300,14000US25027728300,2272,2012-16,3712,197,2651,164,2645,167,2521,172,124,61,6,11,1061,142,71.42,2.27,99.77,1.26,95.31,2.46,4.69,2.29,0.23,0.41,28.58,3.51
8754,25027728400,14000US25027728400,2273,2012-16,4108,221,2845,220,2837,220,2650,231,187,71,8,12,1263,158,69.26,3.85,99.72,0.58,93.41,3.72,6.59,2.45,0.28,0.42,30.74,3.47
8755,25027729100,14000US25027729100,2274,2012-16,5182,526,1651,326,1651,326,1535,313,116,42,0,17,3531,816,31.86,5.4,100,19.75,92.97,4.73,7.03,2.13,0,1.03,68.14,14.15
8756,25027729200,14000US25027729200,2275,2012-16,1811,371,1210,293,1210,293,1174,280,36,29,0,12,601,148,66.81,8.63,100,24.21,97.02,32.98,2.98,2.29,0,0.99,33.19,4.54
8757,25027730100,14000US25027730100,2276,2012-16,4902,321,3376,300,3376,300,3101,279,275,126,0,17,1526,234,68.87,4.14,100,8.89,91.85,1.29,8.15,3.66,0,0.5,31.13,4.32
8758,25027730200,14000US25027730200,2277,2012-16,4236,339,2950,281,2950,281,2653,270,297,107,0,12,1286,222,69.64,3.6,100,9.53,89.93,3.22,10.07,3.5,0,0.41,30.36,4.64
8759,25027730300,14000US25027730300,2278,2012-16,4162,407,2877,331,2877,331,2699,301,178,69,0,12,1285,229,69.13,4.19,100,11.51,93.81,15.03,6.19,2.29,0,0.42,30.87,4.6
8760,25027730401,14000US25027730401,2279,2012-16,4182,334,2283,336,2283,336,2088,307,195,121,0,17,1899,318,54.59,6.75,100,14.72,91.46,19.03,8.54,5.15,0,0.74,45.41,6.68
8761,25027730402,14000US25027730402,2280,2012-16,1362,160,1008,116,1008,116,940,109,68,45,0,12,354,113,74.01,12.17,100,11.51,93.25,1.33,6.75,4.4,0,1.19,25.99,7.71
8762,25027730500,14000US25027730500,2281,2012-16,2786,259,1957,264,1957,264,1756,230,201,97,0,12,829,192,70.24,6.87,100,13.49,89.73,16.87,10.27,4.76,0,0.61,29.76,6.31
8763,25027730600,14000US25027730600,2282,2012-16,8223,413,4814,403,4814,403,4438,345,376,145,0,17,3409,372,58.54,3.92,100,8.37,92.19,10.53,7.81,2.94,0,0.35,41.46,4.02
8764,25027730700,14000US25027730700,2283,2012-16,5945,449,3993,398,3993,398,3723,394,270,139,0,17,1952,319,67.17,4.37,100,9.97,93.24,3.32,6.76,3.42,0,0.43,32.83,4.76
8765,25027730801,14000US25027730801,2284,2012-16,2999,167,2102,157,2102,157,1989,162,113,53,0,12,897,134,70.09,3.49,100,7.47,94.62,3.07,5.38,2.49,0,0.57,29.91,4.15
8766,25027730802,14000US25027730802,2285,2012-16,1734,154,1165,130,1158,128,1119,128,39,23,7,10,569,143,67.19,4.54,99.4,15.61,96.63,2.84,3.37,1.95,0.6,0.86,32.81,7.71
8767,25027730901,14000US25027730901,2286,2012-16,2849,270,1933,242,1933,242,1824,233,109,63,0,12,916,168,67.85,5.55,100,12.52,94.36,2.4,5.64,3.18,0,0.62,32.15,5.05
8768,25027730902,14000US25027730902,2287,2012-16,3631,263,2219,253,2219,253,2100,255,119,58,0,12,1412,259,61.11,5.38,100,11.4,94.64,3.95,5.36,2.54,0,0.54,38.89,6.55
8769,25027731001,14000US25027731001,2288,2012-16,1931,183,1483,169,1483,169,1390,161,93,45,0,12,448,75,76.8,4.86,100,11.4,93.73,1.94,6.27,2.95,0,0.81,23.2,3.2
8770,25027731002,14000US25027731002,2289,2012-16,4879,340,3010,324,3003,323,2683,288,320,153,7,17,1869,352,61.69,5.06,99.77,15.18,89.34,13.58,10.66,4.96,0.23,0.56,38.31,6.7
8771,25027731101,14000US25027731101,2290,2012-16,3288,282,1975,208,1975,208,1797,198,178,81,0,12,1313,213,60.07,3.67,100,10.53,90.99,2.95,9.01,3.99,0,0.61,39.93,5.5
8772,25027731102,14000US25027731102,2291,2012-16,2213,233,1673,206,1673,206,1591,209,82,63,0,12,540,118,75.6,4.83,100,12.31,95.1,4.35,4.9,3.72,0,0.72,24.4,4.67
8773,25027731202,14000US25027731202,2292,2012-16,1510,234,618,121,618,121,582,122,36,32,0,12,892,198,40.93,4.9,100,19.58,94.17,7.05,5.83,5.05,0,1.94,59.07,9.39
8774,25027731203,14000US25027731203,2293,2012-16,5270,654,2725,466,2725,466,2245,364,480,187,0,17,2545,340,51.71,6.08,100,17.1,82.39,19.41,17.61,6.17,0,0.62,48.29,2.39
8775,25027731204,14000US25027731204,2294,2012-16,1711,236,1062,165,1062,165,922,170,140,69,0,12,649,152,62.07,4.44,100,15.54,86.82,8.62,13.18,6.17,0,1.13,37.93,7.18
